"Adipose...Subcutaneous" "Adipose...Visceral..Omentum." "Adrenal.Gland" "Artery...Aorta" "Artery...Coronary" "Artery...Tibial" "Brain...Anterior.cingulate.cortex..BA24." "Brain...Caudate..basal.ganglia." "Brain...Cerebellar.Hemisphere" "Brain...Cerebellum" "Brain...Cortex" "Brain...Frontal.Cortex..BA9." "Brain...Hippocampus" "Brain...Hypothalamus" "Brain...Nucleus.accumbens..basal.ganglia." "Brain...Putamen..basal.ganglia." "Breast...Mammary.Tissue" "Cells...EBV.transformed.lymphocytes" "Cells...Transformed.fibroblasts" "Colon...Sigmoid" "Colon...Transverse" "Esophagus...Gastroesophageal.Junction" "Esophagus...Mucosa" "Esophagus...Muscularis" "Heart...Atrial.Appendage" "Heart...Left.Ventricle" "Liver" "Lung" "Muscle...Skeletal" "Nerve...Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin...Not.Sun.Exposed..Suprapubic." "Skin...Sun.Exposed..Lower.leg." "Small.Intestine...Terminal.Ileum" "Spleen" "Stomach" "Testis" "Thyroid" "Uterus" "Vagina" "Whole.Blood"
"ENSG00000143093" 2303.80857142857 1894.77973568282 2271.44137931034 2024.86160714286 2126.17293233083 2129.51807228916 2503.9880952381 1284.8547008547 4396.05714285714 4018.648 3095.60526315789 2820.7962962963 1537.71276595745 2457.61458333333 1434.40707964602 1072.87628865979 2263.30373831776 2341.91525423729 2340.58802816901 2281.22147651007 2266.58163265306 2154.69934640523 2049.54545454545 2319.18218623482 1244.28865979381 1160.32568807339 812.924369747899 2103.75625 1140.77906976744 2451.60197368421 2783.90721649485 1115.9649122807 2792.57281553398 2106.45283018868 2306.584 2445.63585434174 3234.21590909091 3357.06730769231 1657.62176165803 3955.76162790698 2331.71517027864 3249.90361445783 2270.89583333333 1065.41730279898
"ENSG00000143106" 2498.05142857143 2275.76211453745 4352.74482758621 2423.37946428571 2626.86466165414 2354.54518072289 2492.44047619048 2188.96581196581 1820.93333333333 1460.064 2214.07894736842 2829.34259259259 2179.63829787234 2591.52083333333 2476.55752212389 2012.81443298969 2441.90654205607 9332.59322033898 4893.95422535211 2411.97986577181 3209.34693877551 2355.67320261438 3444.21678321678 2583.12145748988 2081.08762886598 2226.99082568807 3235.86554621849 2862.075 3454.74651162791 2389.0625 1896.19587628866 1584.69005847953 2460.38834951456 2118.03773584906 2352.272 2378.53221288515 3356.07954545455 3334.19230769231 2250.16580310881 3297.23255813953 2258.75541795666 2502.09638554217 2242.90625 1635
"ENSG00000143110" 1692.56857142857 1968.16740088106 945.786206896552 1123.51339285714 1640.46616541353 620.057228915663 315.535714285714 388.615384615385 1263 1097.088 333.105263157895 315.092592592593 415.287234042553 477.90625 325.778761061947 301.546391752577 1015.09813084112 277.779661016949 32.637323943662 862.536912751678 732.44387755102 751.627450980392 302.227272727273 762.753036437247 697.917525773196 406.417431192661 497.142857142857 3170.559375 436.262790697674 1373.13486842105 563.484536082474 296.19298245614 483.320388349515 662.735849056604 369.084 409.543417366947 971.204545454545 6138.41346153846 496.326424870466 608.517441860465 574.869969040248 715.325301204819 615.239583333333 16048.3536895674
"ENSG00000143119" 1932.63714285714 3046.09691629956 1417.73793103448 1646.53125 2472.65413533835 563.96686746988 464.940476190476 649.213675213675 162.057142857143 100.368 609.350877192982 749.657407407407 716.968085106383 852.78125 511.132743362832 522.278350515464 1056.07943925234 38825.9661016949 10.612676056338 739.228187919463 1630.01020408163 723.830065359477 762.094405594406 811.396761133603 630.943298969072 351.201834862385 586.596638655462 6631.69375 125.204651162791 1156.73355263158 395.474226804124 355.444444444444 419.087378640777 865.028301886792 341.84 342.515406162465 6964.75 19904.4903846154 1015.29533678756 161.03488372093 759.551083591331 663.746987951807 721.21875 48330.3867684478
"ENSG00000143126" 608.205714285714 497.977973568282 886.165517241379 654.214285714286 764.172932330827 611.795180722892 11488.1547619048 8789.47008547009 6604.46666666667 7713.816 15795.2719298246 14417.4351851852 13353.4787234043 7171.80208333333 8651.58407079646 7708.80412371134 2330.03271028037 139.042372881356 72.0422535211268 1999.08053691275 1087.32142857143 1807.66013071895 9284.83916083916 2133.1983805668 2771.40721649485 786.825688073395 463.890756302521 708.60625 1673.69302325581 3478.09210526316 467.340206185567 898.502923976608 2602.47572815534 2477.49056603774 12059.16 11164.7114845938 717.840909090909 244.221153846154 1132.9792746114 7121.30813953488 6886.65325077399 1172.77108433735 6945.6875 98.5089058524173
"ENSG00000152078" 833.517142857143 533.700440528634 1698.38620689655 1269.20089285714 1415.88721804511 1146.72289156627 1861.9880952381 1549.49572649573 3496.84761904762 2164.56 1588.99122807018 2470.31481481481 904.085106382979 892.09375 1557.74336283186 1294.34020618557 621.953271028037 30.7796610169492 29.4049295774648 912.993288590604 1815.62244897959 768.535947712418 151.902097902098 705.303643724696 2353.81958762887 2302.34862385321 6941.88235294118 463.459375 1161.79534883721 621.269736842105 303.567010309278 858.74269005848 1134.3786407767 689.424528301887 426.244 219.285714285714 937.761363636364 147.086538461538 955.321243523316 872.877906976744 755.513931888545 862.710843373494 383.822916666667 152.664122137405
"ENSG00000155363" 3559.13714285714 3644.34801762115 5507.98620689655 2461.86607142857 3049.04511278195 1863.74698795181 1420.19047619048 1742.66666666667 439.038095238095 672.8 1672.93859649123 1183.26851851852 1318.47872340426 2133.9375 2197.72566371681 1511.56701030928 4463.6261682243 6690.69491525424 2753.87676056338 3649.02684563758 4048.71428571429 3325.75163398693 4125.45104895105 3140.14574898785 1851.53092783505 1689.97247706422 4193.94117647059 5045.890625 761.851162790698 4697.13486842105 5920.0618556701 2366.84210526316 6708.33009708738 7563.80188679245 6008.264 5313.96918767507 5601.70454545455 6107.38461538462 3029.81347150259 10353.9941860465 5253.14551083591 5695.30120481928 5017.20833333333 1798.84478371501
"ENSG00000155366" 5906.54571428571 6375.87665198238 5119.30344827586 10152.7098214286 8268.21052631579 6935.96385542169 2648.66666666667 3236.41025641026 870.580952380952 993.944 2164.08771929825 2066.37037037037 2411.91489361702 3560.875 3072.76991150442 3327.16494845361 6075.39252336449 4797.09322033898 7760.91197183099 5747.10067114094 6762.20918367347 6254.62745098039 2247.13636363636 6432.01619433198 4934.09793814433 4576.7247706422 2403.67226890756 7067.728125 1130.62325581395 8569.58552631579 4558.86597938144 1926.54970760234 2936.88349514563 7178.19811320755 4009.676 4188.75910364146 6382.89772727273 6716.65384615385 3289.54404145078 3613.18023255814 4620.32817337461 6794.25301204819 4741.08333333333 1461.21119592875
"ENSG00000155367" 56.7142857142857 68.511013215859 51.6413793103448 339.236607142857 166.315789473684 159.415662650602 318.988095238095 126.042735042735 812.742857142857 878.872 400.789473684211 378.731481481481 199.191489361702 310.302083333333 196.849557522124 91.4536082474227 157.098130841122 98.1271186440678 43.3415492957746 73.9127516778524 75.8163265306122 79.6470588235294 265.632867132867 88.3522267206478 278.798969072165 282.165137614679 20.6638655462185 94.43125 820.432558139535 115.927631578947 141.309278350515 58.4444444444444 173.359223300971 216.603773584906 686.476 619.403361344538 84.5113636363636 96.2596153846154 61.1865284974093 4766.16279069767 207.28173374613 146.036144578313 252.53125 20.0661577608142
"ENSG00000155380" 1366.59714285714 3117.67400881057 1850.35172413793 2199 1287.78947368421 1062.35843373494 2784.63095238095 4097.30769230769 1682.52380952381 1254.968 1969.32456140351 2849.40740740741 3776.42553191489 2871.61458333333 2408.77876106195 3150.15463917526 1211.98598130841 5822.75423728814 6993.54929577465 4304.40268456376 5332.61224489796 1765.20261437908 2499.53146853147 2252.25910931174 4023.89175257732 6717.24311926606 2737.6974789916 876.11875 3360.89534883721 1001.67434210526 1226.90721649485 198.081871345029 928.572815533981 1130.70754716981 1698.02 1504.88515406162 1539.20454545455 841.355769230769 2217.17616580311 4766.27325581395 598.848297213622 4016.65060240964 1254.09375 251.941475826972
"ENSG00000156150" 138.294285714286 128.603524229075 108.31724137931 157.276785714286 169.639097744361 179.265060240964 115.964285714286 108.931623931624 264.019047619048 254.72 139.412280701754 111.490740740741 97.9574468085106 135.34375 99 97.639175257732 176.453271028037 72.9406779661017 154.573943661972 155.906040268456 168.938775510204 128.895424836601 183.115384615385 132.757085020243 65.1185567010309 58.454128440367 55.563025210084 137.096875 97.9232558139535 186.0625 245.886597938144 99.9649122807018 291.281553398058 185.622641509434 238.9 207.913165266106 271.511363636364 257.009615384615 123.740932642487 272.697674418605 187.913312693498 349.55421686747 195.364583333333 43.5139949109415
"ENSG00000156171" 2776.69428571429 2492.11013215859 1998.96551724138 1373.02232142857 1730.57142857143 1358.59036144578 719.559523809524 918.264957264957 2116.06666666667 1657.696 686.587719298246 744.990740740741 829.882978723404 1055.90625 929.176991150443 811.731958762887 2410.1261682243 7350.60169491525 2223.62676056338 1658.01342281879 1962.21428571429 1264.83006535948 1247.33916083916 1316.36437246964 1194.36082474227 1044.60091743119 758.210084033613 2205.13125 803.183720930233 1568.64802631579 1581.71134020619 1077.73684210526 1302.40776699029 1471.16981132075 1347.724 1341.78431372549 2944.34090909091 4318.875 1459.94300518135 939.197674418605 1432.58204334365 1502.73493975904 1459.17708333333 1193.09923664122
"ENSG00000156875" 3287.84571428571 3120.03083700441 2882.6 2997.84821428571 3371.07518796992 3717.95481927711 1870.28571428571 1773.77777777778 1786.07619047619 1581.264 1699.9298245614 1993.56481481481 1772.40425531915 2296.27083333333 1955.40707964602 1561.82474226804 3163.60280373832 5658.8813559322 3372.17605633803 3182.34899328859 2521.80102040816 3042.28758169935 2707.66083916084 3158.57894736842 1510.21134020619 1121.32568807339 1272.52941176471 3680.18125 1039.16976744186 3030.77960526316 3070.92783505155 1646.90643274854 2473.98058252427 2573.59433962264 2763.344 2691.39495798319 2353.5 2459.30769230769 2197.50777202073 4677.22674418605 2781.34674922601 3573.86746987952 2874.61458333333 1703.06106870229
"ENSG00000156876" 265.294285714286 207.026431718062 238.268965517241 198.522321428571 240.052631578947 203.066265060241 155.535714285714 177.880341880342 666.323809523809 525.624 161.859649122807 165 185.202127659574 187.416666666667 148.513274336283 146.536082474227 309.257009345794 1807.28813559322 320.18661971831 357.241610738255 332.739795918367 253.954248366013 381.132867132867 248.085020242915 152.190721649485 131.275229357798 135.53781512605 244.071875 144.53023255814 273.467105263158 336.19587628866 163.046783625731 386.21359223301 310.632075471698 234.008 220.515406162465 383.329545454545 402.625 243.937823834197 1160.78488372093 296.448916408669 436.240963855422 320.90625 76.7837150127227
"ENSG00000162627" 1497.42 837.215859030837 1003.01379310345 1590.90625 1750.62406015038 2204.47891566265 479.702380952381 406.811965811966 74.2952380952381 94.312 453.614035087719 472.583333333333 388.170212765957 1046.38541666667 527.238938053097 337.505154639175 1123.1214953271 58.6694915254237 2356.50704225352 1267.84563758389 1459.97959183673 1120.28104575163 992.15034965035 1287.82186234818 869.180412371134 708.798165137615 431.302521008403 763.040625 237.881395348837 1550.44407894737 574.865979381443 575.783625730994 666.95145631068 814.433962264151 694.08 793.014005602241 978.988636363636 351.105769230769 756.481865284974 1129.13372093023 758.551083591331 1250.68674698795 1104.61458333333 10.1933842239186
"ENSG00000162636" 1586.72285714286 1866.3127753304 714.448275862069 1677.33482142857 1538.10526315789 1297.92469879518 2470.66666666667 704.752136752137 3511.55238095238 2253.56 1728.82456140351 2865.09259259259 1274.07446808511 1940.03125 837.955752212389 653.268041237113 1319.81308411215 1470.40677966102 935.109154929577 1278.77181208054 1661.66326530612 1571.95424836601 573.657342657343 1261.48178137652 945.515463917526 376.522935779817 217.739495798319 1347.253125 144.948837209302 1884.01644736842 1373.27835051546 446.011695906433 1150.66990291262 1180.18867924528 489.64 551.047619047619 1491.63636363636 1078.47115384615 768.326424870466 1239.35465116279 991.894736842105 1152.9156626506 1154.65625 544.804071246819
"ENSG00000162639" 284.617142857143 251.859030837004 199.827586206897 166.410714285714 228.864661654135 148.21686746988 697 543.324786324786 347.209523809524 283.272 669.561403508772 837.898148148148 449.436170212766 939.291666666667 722.017699115044 488.453608247423 325.747663551402 297.364406779661 403.433098591549 181.718120805369 331.020408163265 124.869281045752 155.993006993007 142.951417004049 102.618556701031 51.7064220183486 52.6974789915966 300.3 100.311627906977 233.361842105263 307.432989690722 59.5906432748538 434.563106796117 203.132075471698 163.772 175.985994397759 502.488636363636 822.442307692308 139.704663212435 5880.76744186046 171.848297213622 185.915662650602 156.239583333333 633.053435114504
"ENSG00000162650" 398.162857142857 439.180616740088 1090.8275862069 377.71875 416.533834586466 279.819277108434 770.178571428571 803.350427350427 2101.21904761905 2333.768 1162.21052631579 814.425925925926 742.404255319149 616.125 935.12389380531 627.814432989691 429.434579439252 642.983050847458 580.764084507042 486.691275167785 358.311224489796 448.895424836601 392.073426573427 421.024291497976 277.180412371134 306.54128440367 407.058823529412 429.41875 1740.1488372093 710.157894736842 938.969072164948 278.239766081871 1514.74757281553 624.811320754717 473.272 400.563025210084 498.454545454545 891.028846153846 323.00518134715 2455.27325581395 1371.65325077399 911.192771084337 598.416666666667 244.145038167939
"ENSG00000162688" 2213.66571428571 1477.01321585903 1938.39310344828 1904.53571428571 2736.6992481203 2583.29819277108 1567.89285714286 1447.52991452991 2829.39047619048 2625.072 1384.00877192982 1586.48148148148 1048.93617021277 1297.83333333333 1570.3982300885 1392.83505154639 1907.73364485981 4037.20338983051 1541.82042253521 2833.15436241611 2294.47448979592 6179.2091503268 2293.06293706294 8925.88259109312 3248.31443298969 3448.87155963303 3354.2268907563 1337.04375 16432.0325581395 1464.57565789474 1305.60824742268 760.801169590643 1629.98058252427 2046.93396226415 1227.004 1282.63305322129 1907.5 1522.90384615385 1650.84974093264 1330.71511627907 1977.9226006192 1983.33734939759 1638.83333333333 326.302798982188
"ENSG00000162692" 2135.81142857143 3221.4140969163 5502.64827586207 2685.69196428571 2881.51879699248 1513.67168674699 141.857142857143 287.051282051282 67.9714285714286 82.432 151.324561403509 127.768518518519 287.914893617021 496.5625 497.522123893805 248.329896907216 1531.88317757009 150.635593220339 334.271126760563 1179.22818791946 743.423469387755 887.294117647059 320.524475524476 720.562753036437 862.20618556701 329.614678899083 449.067226890756 1850.625 235.423255813953 1546.72039473684 3209.88659793814 848.730994152047 678.417475728155 704.801886792453 368.06 418.893557422969 1102.64772727273 20946.5961538462 401.958549222798 293.674418604651 969.089783281734 687.746987951807 693.083333333333 63.6793893129771
"ENSG00000162694" 773.445714285714 1035.54185022026 2537.85517241379 1518.75 1334.01503759398 1055.06927710843 1739.71428571429 2224.26495726496 1639.52380952381 1316.216 1735.54385964912 2722.32407407407 993.946808510638 1792.17708333333 1408.07079646018 1992.20618556701 874.827102803738 1640.58474576271 2216.30281690141 1372.43624161074 859.877551020408 1332.96078431373 388.258741258741 1611.97975708502 761.690721649485 612.752293577982 842.680672268908 975.296875 325.804651162791 1197.15131578947 1547.40206185567 662.824561403509 1800.74757281553 1224.64150943396 519.94 492.162464985994 633.284090909091 700.028846153846 739.212435233161 1421.58720930233 1335.71826625387 1662.38554216867 915.135416666667 64.117048346056
"ENSG00000162695" 2064.79428571429 1999.66519823789 2170.66206896552 1435.25446428571 1683.3007518797 1340.19277108434 564.238095238095 630.333333333333 1090.68571428571 972.84 625.622807017544 618.268518518518 527.531914893617 729.520833333333 625.575221238938 552.948453608247 2002.20093457944 3129.97457627119 2907.26408450704 1283.96644295302 1608.0306122449 1298.33333333333 1325.73426573427 1279.43724696356 953.989690721649 582.954128440367 1653.46218487395 2952.465625 477.73023255814 2101.30921052632 1453.56701030928 1435.41520467836 2063.00970873786 1955.92452830189 1753.808 1837.0700280112 2022.89772727273 2054.5 1469.20725388601 1014.52325581395 2219.92569659443 1744.07228915663 1601.59375 871.134860050891
"ENSG00000162775" 480.851428571429 518.555066079295 415.806896551724 312.553571428571 329.541353383459 331.89156626506 194.547619047619 197.153846153846 440.457142857143 413.424 209.429824561404 220.75 175.627659574468 207.71875 198.654867256637 180.59793814433 470.915887850467 2557.45762711864 802.573943661972 333.798657718121 454.954081632653 323.111111111111 386.912587412587 337.672064777328 358.974226804124 328.394495412844 350.436974789916 622.7375 601.579069767442 390 416.60824742268 229.210526315789 288.456310679612 312.188679245283 384.632 333.008403361345 677.386363636364 686.865384615385 376.160621761658 1270.47674418605 385.978328173375 359.638554216867 326.25 483.374045801527
"ENSG00000162777" 877.18 989.828193832599 1746.48965517241 234.933035714286 471.954887218045 99.1475903614458 66.2023809523809 80.6153846153846 36.5238095238095 61.192 81.5789473684211 85.287037037037 75.3510638297872 106.28125 61.9734513274336 78.6288659793814 1189.07009345794 6541.83050847458 252.235915492958 188.610738255034 1466.80612244898 202.967320261438 3019.70979020979 197.421052631579 163.030927835052 69.348623853211 750.756302521008 1926.746875 44.5511627906977 276.684210526316 324.164948453608 715 1522.66019417476 1030.53773584906 1336.668 1389.63865546218 3150.89772727273 5453.55769230769 1284.0414507772 1173.78488372093 1396.43034055728 179.55421686747 1491.09375 3947.49363867684
"ENSG00000163349" 4957.24857142857 4474.73568281938 5281.65517241379 4947.46875 5362.08270676692 7009.06024096385 4505.46428571429 4764.99145299145 12021.4952380952 7492.464 3676.51754385965 4455.93518518519 3963.17021276596 5135.77083333333 4571.05309734513 3407.51546391753 4384.7476635514 5302.0593220339 3758.15492957746 5002.8389261745 4526.61734693878 5090.7908496732 5115.13286713287 5464.31578947368 3435.0412371134 2836.95871559633 1912.95798319328 6327.315625 4144.95581395349 4749.21710526316 4675.40206185567 2743.48538011696 5632.39805825243 3763.11320754717 5479.844 5674.36694677871 4436.17045454545 4551.84615384615 3721.91191709845 9890.64534883721 5993.33436532508 4970.19277108434 4805.54166666667 5055.20610687023
"ENSG00000163393" 688.105714285714 292.929515418502 542.834482758621 607.441964285714 426.210526315789 614.213855421687 787.27380952381 946.598290598291 1184.37142857143 948.824 826.245614035088 852.296296296296 1427.59574468085 1405.39583333333 895.646017699115 933.659793814433 366.869158878505 73.4406779661017 1426.4823943662 211.51677852349 242.357142857143 254.78431372549 898.870629370629 210.259109311741 553.855670103093 517.56880733945 125.394957983193 1099.94375 73.4767441860465 437.174342105263 198.917525773196 335.678362573099 577.582524271845 416.330188679245 936.136 1039.53781512605 360.454545454545 666.990384615385 378.756476683938 225.110465116279 493.374613003096 191.855421686747 904.447916666667 1205.89567430025
"ENSG00000163399" 19315.1228571429 22060.6123348018 22436.7586206897 22934.2633928571 23325.4736842105 16903.1897590361 32002.7380952381 24177.7692307692 79048.6571428571 50096.64 36361.0438596491 53511.9907407407 21099.3723404255 18910.90625 30339.4159292035 22887.2577319588 24668.6962616822 46035.7372881356 25848.9225352113 13939.5369127517 80463.6836734694 16007.6405228758 35350.4615384615 16834.3157894737 21353.4896907216 24973.8532110092 8876.25210084034 45681.31875 13243.3209302326 26145.1447368421 17752.8041237113 38297.8538011696 27379.1844660194 24102.5566037736 44690.832 45362.7731092437 145133.545454545 11138.3653846154 22761.6787564767 18720.1918604651 83795.2291021672 15079.2048192771 27123.125 8082.98727735369
"ENSG00000168614" 1127.74285714286 871.47577092511 609.786206896552 827.651785714286 928.127819548872 755.792168674699 322.654761904762 373.017094017094 1687.5619047619 1740.536 416.535087719298 325.703703703704 283.276595744681 433.322916666667 452.814159292035 284.60824742268 1017.51869158879 913.101694915254 1549.54577464789 950.671140939597 820.423469387755 1018.28758169935 554.70979020979 1157.13765182186 441.278350515464 307.119266055046 1111.98319327731 1230.2625 272.504651162791 975.5625 1002.71134020619 685.40350877193 936.796116504854 916.311320754717 759.772 769.375350140056 1029.04545454545 1015.19230769231 638.979274611399 830.889534883721 1982.29721362229 1114.56626506024 835.583333333333 304.557251908397
"ENSG00000168679" 184.402857142857 520.801762114537 315.6 1286.34375 701.84962406015 691.201807228916 169.071428571429 262.794871794872 267.228571428571 238.544 171.80701754386 189.592592592593 221.468085106383 232.916666666667 201.194690265487 201.432989690722 457.803738317757 91.0677966101695 598.87323943662 396.731543624161 225.704081632653 557.732026143791 148.409090909091 432.348178137652 358.025773195876 138.93119266055 175.378151260504 732.234375 91.2395348837209 784.855263157895 1437.82474226804 64.9356725146199 359.495145631068 395.424528301887 88.484 86.1736694677871 549.125 238.461538461538 247.647668393782 458.686046511628 709.643962848297 292.867469879518 361.447916666667 47.1297709923664
"ENSG00000168710" 8804.47142857143 8816.71365638766 10358.1448275862 6506.46875 6961.46616541353 6983.67771084337 27869.2857142857 29871.6752136752 15042.2476190476 16250.664 25968.850877193 26744.8611111111 14516.585106383 28452.6666666667 31588.6725663717 23621.206185567 8309.28037383178 9295.49152542373 9712.53873239437 8836.37583892617 7744.47959183673 9056.61437908497 6426.8951048951 9767.1983805668 4233.14948453608 3670.83027522936 3939.89915966387 7676.41875 9035.9 6539.61513157895 8891.92783505155 4831.29239766082 9665.60194174757 6468.79245283019 5830.644 5826.9243697479 8153.61363636364 4525.04807692308 7862.22279792746 4734.39534883721 9674.26315789474 8496.74698795181 6860.16666666667 2053.50636132316
"ENSG00000168765" 1512.71428571429 1359.29074889868 2356.60689655172 1503.61160714286 1676.84962406015 1763.3343373494 1906.04761904762 2177.44444444444 2218.05714285714 2056.752 2014.12280701754 2010.46296296296 1133.02127659574 1654.35416666667 2322.16814159292 2011.9587628866 1711.96261682243 1937.02542372881 1167.60563380282 2636.40939597315 3091.94897959184 2397.11111111111 1774.45104895105 2454.16194331984 1482.70618556701 1548.46788990826 1817.87394957983 1116.28125 2138.54418604651 1890.29605263158 3758.21649484536 1054.46198830409 1612.28155339806 2088.65094339623 1303.056 1326.75070028011 5311.69318181818 2323.21153846154 1593.26943005181 1862.70348837209 2464.10526315789 1918.49397590361 1974.01041666667 469.821882951654
"ENSG00000170989" 14116.9771428571 11161.0704845815 1798.22068965517 1857.11607142857 4141.18796992481 2957.97289156626 4674.0119047619 5787.37606837607 1931.77142857143 2970.368 3829.35087719298 3707.42592592593 2931.86170212766 3882.54166666667 5832.45132743363 4605.62886597938 11519.6682242991 3301.57627118644 2392.6161971831 2535.87248322148 2014.27040816327 2929.41830065359 1036.07342657343 3130.92712550607 4255.5 4587.66972477064 728.789915966387 10427.35 1902.8023255814 4794.31578947368 801.051546391753 709.964912280702 976.145631067961 1631.1320754717 1600.388 2088.20728291317 2507.20454545455 5206.23076923077 1620.62176165803 416.273255813953 4901.63157894737 3455.40963855422 2303.69791666667 1753.65648854962
"ENSG00000171943" 409.794285714286 404.57268722467 350.262068965517 320.464285714286 324.428571428571 318.343373493976 256.916666666667 247.290598290598 2396.26666666667 1882.048 230.482456140351 260.259259259259 294.957446808511 295.416666666667 228.557522123894 185.432989690722 306.247663551402 134.601694915254 504.359154929577 230.926174496644 150.137755102041 213.705882352941 218.604895104895 239.793522267206 183.886597938144 92.3990825688073 54.8067226890756 360.175 56.3372093023256 684.226973684211 313.546391752577 65.1695906432749 129.757281553398 141.962264150943 664.092 788.711484593838 152.875 252.798076923077 120 147.901162790698 200.229102167183 284.55421686747 270.28125 117.379134860051
"ENSG00000172339" 415.548571428571 394.42731277533 1038.93103448276 284.321428571429 379.323308270677 247.262048192771 318.392857142857 379.880341880342 218.504761904762 182.928 272.131578947368 325.185185185185 300.627659574468 415.333333333333 400.070796460177 362.103092783505 403.663551401869 359.093220338983 584.144366197183 211.89932885906 441.65306122449 221 355.905594405594 225.813765182186 201.072164948454 192.816513761468 387.680672268908 259.609375 109.093023255814 514.5 253.371134020619 390.005847953216 386.78640776699 311.471698113208 255.452 258.235294117647 356.659090909091 301.692307692308 337.860103626943 552.011627906977 437.346749226006 268.409638554217 261.354166666667 52.1603053435115
"ENSG00000173218" 834.971428571429 761.651982378855 1328.60689655172 938.933035714286 1106.21052631579 905.421686746988 163.380952380952 256.153846153846 49.3238095238095 63.296 143.394736842105 151.509259259259 191.255319148936 268.708333333333 182.274336283186 191.19587628866 716.364485981308 694.35593220339 2493.83802816901 1337.46308724832 1282.48979591837 1000.0522875817 2043.62237762238 1033.7044534413 501.922680412371 599.353211009174 388.521008403361 739.646875 122.695348837209 669.657894736842 633.072164948454 642.350877192982 157.893203883495 849.952830188679 1477.708 1375.32212885154 795.011363636364 420.057692307692 843.891191709845 1012.23255813953 1225.60061919505 1151.21686746988 1461.75 83.1730279898219
"ENSG00000174151" 608.397142857143 722.88986784141 1543.70344827586 1041.67410714286 1155.09022556391 689.328313253012 1070.30952380952 902.42735042735 2856.77142857143 2754.224 1421.99122807018 1235.28703703704 860.734042553191 724.145833333333 923.212389380531 781.628865979381 642.242990654206 1559.3813559322 1477.91197183099 1016.26174496644 1281.27040816327 972.83660130719 1073.37412587413 1109.12955465587 437.819587628866 505.188073394495 325 953.4625 645.9 820.506578947368 939.505154639175 1397.71929824561 1913.84466019417 978.367924528302 1959.384 2009.54901960784 1970.97727272727 1800.18269230769 1130.91191709845 742.738372093023 1358.65325077399 988.927710843373 686.53125 1265.64376590331
"ENSG00000175984" 302.782857142857 231.480176211454 176.937931034483 276.308035714286 233.894736842105 268.828313253012 109.488095238095 162.641025641026 189 151.784 105.789473684211 101.083333333333 124.468085106383 118.645833333333 194.610619469027 153.979381443299 306.957943925234 63.0593220338983 217.133802816901 247.06711409396 176.591836734694 218.581699346405 4648.0034965035 210.591093117409 234.041237113402 247.454128440367 465.46218487395 402.55625 2905.69534883721 301.424342105263 294.711340206186 203.198830409357 298.378640776699 455.396226415094 3422.548 3591.03081232493 142.579545454545 123.884615384615 183.00518134715 1500.93023255814 290.557275541796 388.325301204819 2498.03125 51.2162849872774
"ENSG00000177144" 251.617142857143 268.352422907489 598.737931034483 437.910714285714 570.834586466165 450.415662650602 201.380952380952 81.5042735042735 79.2190476190476 50.464 140.859649122807 287.101851851852 78.936170212766 116.90625 82.9026548672566 57.2061855670103 214.785046728972 1237.26271186441 413.457746478873 144.684563758389 247.321428571429 335.562091503268 124.258741258741 463.724696356275 422.536082474227 918.178899082569 78.1512605042017 178.94375 364.395348837209 171.355263157895 556.536082474227 150.818713450292 101.834951456311 249.245283018868 93.352 103.913165266106 219.318181818182 110.788461538462 174.668393782383 364.78488372093 237.876160990712 176.530120481928 152.0625 175.427480916031
"ENSG00000178104" 11867.5657142857 7890.59911894273 2132.62068965517 18875.1339285714 17507.6165413534 21931.2138554217 16648.0952380952 12771.3675213675 33951.4 30356.304 17680.1052631579 16914.4259259259 12171.6382978723 14556.9583333333 13746.0442477876 10061.8350515464 7917.67289719626 2050.02542372881 30168.3521126761 6190.75838926174 6164.79591836735 15646.0522875817 2868.66783216783 16073.6396761134 61520.8865979381 90746.0688073395 5222.41176470588 10640.86875 185713.123255814 17130.7072368421 3260.0618556701 3159.83625730994 16629.854368932 4774.96226415094 5611.048 5264.19887955182 9109.53409090909 4414.5 7947.28497409326 2927.98837209302 5288.84520123839 7195.28915662651 6606.65625 1075.64122137405
"ENSG00000181754" 526.471428571429 619.237885462555 2396.2275862069 982.611607142857 996.766917293233 787.936746987952 3429.10714285714 2454.41025641026 4724.30476190476 4419.28 4157.65789473684 4421.59259259259 1942.79787234043 2847.04166666667 2742.79646017699 2079.59793814433 642.990654205607 78.7203389830509 159.211267605634 1457.10067114094 800.331632653061 1220.3137254902 325.625874125874 1393.53036437247 932.247422680412 1234.00917431193 347.529411764706 727.9875 1433.37209302326 1426.94407894737 1274.55670103093 694.883040935673 1763.66990291262 1015.35849056604 477.972 416.072829131653 759.829545454545 523.634615384615 784.642487046632 688.017441860465 1030.56037151703 1113.90361445783 603.96875 213.575063613232
